"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.STA:MFS_DC(8.0.0)","CIV.ODCORP_L_F29_IBM.XDC.A","OBS_VALUE","Côte d'Ivoire","Liabilities, Other Deposits, Included In Broad Money","Domestic currency","Annual","Millions","471858.1642431387","581770.0229654316","564761.3804165783","572927.2739593846","518025.4446744416","642445.2516374613","766988.7767528029","899591.7224331924","1093633.838882944","1341814.729488905","1400460.3968069","1564752.616890114","1688200.916546298","1901001.429389281","2160743.76423887","2353613.871997525","2651422.926687323","3046163","3463804","3908795","4573731","4708999","5076323","5460644","6401901"
"IMF.STA:MFS_DC(8.0.0)","CIV.ODCORP_L_F22_IBM.XDC.A","OBS_VALUE","Côte d'Ivoire","Liabilities, Transferable Deposits, Included In Broad Money","Domestic currency","Annual","Millions","446126.2408832409","493732.6934812158","481241.9312830459","482053.2938192883","445124.2332354491","546895.4938699728","810427.5661973886","801237.1917546623","933355.3493501767","1065453.829011331","1486459.443173498","1551540.16568773","1805469.901468801","2204500.863973113","2770967.797561441","3222882.806766139","3617925.825577931","4234707","4609765","5840420","7188530","8192156","8340466","9978316","11986529"
"IMF.STA:MFS_DC(8.0.0)","USA.ODCORP_A_ACO_PS.USD.A","OBS_VALUE","United States","Assets, Claims on Private sector","US dollar","Annual","Millions","5307108.543761598","5498681.810664538","5895840.400062875","6515906.097315141","7205238.411840004","7895905.79435556","8594437.027799624","8795019.609497341","7803698.469469551","7866355.498398208","7897512.488747449","8110486.871917866","8285119.41244325","8728012.927047676","9300824.645255118","9780796.678347226","10209054.65956662","10696629.37683104","11245070.62222489","11478567.61770285","11889178.29685464","13294578.24490127","13626600.72814545","13466954.15445933","13696118.14098273"
"IMF.STA:MFS_DC(8.0.0)","USA.ODCORP_L_F29_IBM.USD.A","OBS_VALUE","United States","Liabilities, Other Deposits, Included In Broad Money","US dollar","Annual","Millions","6333961","6655062","6912485.939959265","7297316","8006651","8881633.942918687","10085857","10961947.91606121","11370396","10971660","11211476","11665958","12049634","12589892","12989733","13681145","14131033","14775580","16166801","17635104","18777387","18176890","19146108","19998057","20341772"
"IMF.STA:MFS_DC(8.0.0)","USA.ODCORP_L_F22_IBM.USD.A","OBS_VALUE","United States","Liabilities, Transferable Deposits, Included In Broad Money","US dollar","Annual","Millions","648252.1981810497","617045.7205405059","675880.188582535","726501.8538770255","695515.0767393451","646891.3802840366","641836.5264821598","636054.8972844307","855644.0029529979","862234.6709080954","1321946.52112983","1505015.815383916","1640989.425374228","1785170.784770597","1827334.143694191","1885695.578433396","2156279.413922916","2102233.736909991","2273561.538115356","3972869.723022115","6055910.122735166","6372974.883895314","5908664.571609921","6455991.460271852","7719241.669837516"
"IMF.STA:MFS_DC(8.0.0)","NZL.ODCORP_L_F29_IBM.XDC.A","OBS_VALUE","New Zealand","Liabilities, Other Deposits, Included In Broad Money","Domestic currency","Annual","Millions","","","","","","","","","","","","","168210.0399836252","179450.5268333817","197065.6170153169","212405.312","227058.224","239543.971","245740.308","250857.226","250176.984","269492.24","292339.792","308140.638","313217.373"
"IMF.STA:MFS_DC(8.0.0)","SOM.ODCORP_A_ACO_PS.XDC.A","OBS_VALUE","Somalia","Assets, Claims on Private sector","Domestic currency","Annual","Millions","","","","","","","","","","","","","","","","","","184.9188900993784","208.3326242255895","225.4892092089043","322.661267490129","399.013787155194","555.02000304605","649.92543756321","740.638087531129"
"IMF.STA:MFS_DC(8.0.0)","MAC.ODCORP_L_F29_IBM.XDC.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Liabilities, Other Deposits, Included In Broad Money","Domestic currency","Annual","Millions","85633.328","92608.58","102300.511","107506.349","122870.915","150656.71","162933.993","165060.787","181626.499","208324.134","261432.437","327104.321","382473.136","425608.466","411167.662","468800.998","519072.683","570694.133","599358.544","611172.751","611665.889","644951.486","655207.991","708976.472","767368.925"
"IMF.STA:MFS_DC(8.0.0)","ISR.ODCORP_A_ACO_PS.XDC.A","OBS_VALUE","Israel","Assets, Claims on Private sector","Domestic currency","Annual","Millions","421947","458148","441921","452021","493822","514114","498762.03088796","547804.2582054217","546085.2232114493","599843.8080697312","646306.311018787","673514.3463117776","696912.7542612291","731867.050106649","775081.0303112169","800247.0730330619","833995.4820277589","884710.5563137877","920352.0995936584","960925.0642837715","1094621.422763205","1237492.263824478","1306393.877655696","1394474.154765165","1527896.59352294"
"IMF.STA:MFS_DC(8.0.0)","ISR.ODCORP_L_F29_IBM.XDC.A","OBS_VALUE","Israel","Liabilities, Other Deposits, Included In Broad Money","Domestic currency","Annual","Millions","412502","451051","439538","450464","494679","518116","361022.0366564913","414121.1626449065","407119.0821103638","417232.3668581598","483238.524587722","508322.4765731429","529426.1571147072","534057.0214783727","480025.1232358583","482801.8090193074","490370.7751440815","479221.0268423385","511496.9161217135","572956.0361235133","648043.1740533197","833750.842551991","946028.8994341677","1058119.280942348","1196681.168907541"
"IMF.STA:MFS_DC(8.0.0)","ISR.ODCORP_L_F22_IBM.XDC.A","OBS_VALUE","Israel","Liabilities, Transferable Deposits, Included In Broad Money","Domestic currency","Annual","Millions","23053","22619","26483","35012","39942","43140","70312.24342999998","92619.04557999996","129953.1639499999","130384.66127","130820.30223","153761.25067","197824.96192","263843.84493","368731.98457","435154.4088599994","479876.0729999998","513018.46251","551055.37082","734515.7059999988","895300.1546627677","765088.9305613733","668415.1895713403","687319.0575713393","681959.2625713393"
"IMF.STA:MFS_DC(8.0.0)","BRA.ODCORP_L_F22_IBM.XDC.A","OBS_VALUE","Brazil","Liabilities, Transferable Deposits, Included In Broad Money","Domestic currency","Annual","Millions","50631.219","65078.487","66187.541","77332.603","88002.248","107343.933","153625.996","133917.319","147822.904","165170.678","159834.513","182278.767","189792.6800171","183890.86196784","160874.33014214","169761.92150495","178099.39427824","190020.95787703","216648.29915576","328575.5172941","363850.08281215","349337.25000837","434650.55396354","464399.72412202","442257.99265622"
"IMF.STA:MFS_DC(8.0.0)","BDI.ODCORP_L_F22_IBM.XDC.A","OBS_VALUE","Burundi","Liabilities, Transferable Deposits, Included In Broad Money","Domestic currency","Annual","Millions","54854.9","73295.02","97334.78","112298.06","134012.06","173874.32","175642.7","251487.5","307538.9","394924.5","388576.666666667","461297.4","509371.8","595095.9","528239.3","623303","797260.1","987713","1161033.8","1481651.9","1735869.9","2587728.2","3009567.7","3621009.3","4555673.8"
"IMF.STA:MFS_DC(8.0.0)","BDI.ODCORP_A_ACO_PS.XDC.A","OBS_VALUE","Burundi","Assets, Claims on Private sector","Domestic currency","Annual","Millions","117501.3","154617.1","169445.7","173012","173491.7","205005","213650.6","257225.4","316281","454568.2","601704.8","671943.6","729112.6","795325.8","784670.3","825096.7","825510.2","952255.8","1126593.2","1368526.5","2292668.9","3318497.1","4325603.7","5476658.5","6802624.5"
"IMF.STA:MFS_DC(8.0.0)","BRA.ODCORP_A_ACO_PS.XDC.A","OBS_VALUE","Brazil","Assets, Claims on Private sector","Domestic currency","Annual","Millions","381622.216144155","441353.095015681","475626.076556409","575045.76596709","691109.42081608","853551.650680424","1106900.50383483","1423738.01110587","1583003.37206042","2050353.86548731","2541736.63058534","3010153.92111404","3424529.47778589","3815756.58227261","4006966.5033656","3899146.29331075","3917326.69713311","4217777.99740033","4639672.66553102","5227500.51876948","6200824.54137165","7116866.31153345","7778041.35705925","8908750.03881016","9567043.99654949"
"IMF.STA:MFS_DC(8.0.0)","BDI.ODCORP_L_F29_IBM.XDC.A","OBS_VALUE","Burundi","Liabilities, Other Deposits, Included In Broad Money","Domestic currency","Annual","Millions","34585.9","44723.4","58321","51646.8","72819.8","89834.5","89709.3","103537.1","118263.8","153872.5","195377.6","222949.5","268193.5","295378.3","352807.9","306451.5","374138.4","454386.2","613503.2","751026.4","1004330.2","1264694.2","1453840.2","1695284.2","1968855.6"
"IMF.STA:MFS_DC(8.0.0)","JOR.ODCORP_A_ACO_PS.XDC.A","OBS_VALUE","Jordan","Assets, Claims on Private sector","Domestic currency","Annual","Millions","","","","","","","","","","","","","","17418.07199361","18253.465564182","20073.652638532","21983.818329483","23263.495861018","24275.240646553","25771.865852319","26918.897093822","29137.742029623","29647.84404585","30331.699692863","31158.998206516"
"IMF.STA:MFS_DC(8.0.0)","JOR.ODCORP_L_F22_IBM.XDC.A","OBS_VALUE","Jordan","Liabilities, Transferable Deposits, Included In Broad Money","Domestic currency","Annual","Millions","","","","","","","","","","","","","","7726.68611689","8479.02910392","8881.636126406","8495.208542255","7978.599134984","8175.326671588","8926.121759172","9823.243225378","9935.354142142","9371.073252703","9631.233848964","10261.950273101"
"IMF.STA:MFS_DC(8.0.0)","JOR.ODCORP_L_F29_IBM.XDC.A","OBS_VALUE","Jordan","Liabilities, Other Deposits, Included In Broad Money","Domestic currency","Annual","Millions","","","","","","","","","","","","","","16909.813472526","18170.764818503","18842.356828785","19060.802584894","19677.703193347","20782.143160581","20628.281728036","21931.446094673","24063.262912742","25655.141148075","27603.830910482","29231.151114204"
"IMF.STA:MFS_DC(8.0.0)","ROU.ODCORP_A_ACO_PS.XDC.A","OBS_VALUE","Romania","Assets, Claims on Private sector","Domestic currency","Annual","Millions","10158.3199","15363.9789","27122.3098","38616.532","57539.491","89136.873","144734.78103","193880","196483.395535","206915.769687","219817.372036","223392.345769","215827.130431","207934.204737","213079.212051","214797.723958","227114.103006","244854.91464","261941","275003.929587","314164","349223.769161","369852.901257","399829.283373","422985.125929"
"IMF.STA:MFS_DC(8.0.0)","ROU.ODCORP_L_F29_IBM.XDC.A","OBS_VALUE","Romania","Liabilities, Other Deposits, Included In Broad Money","Domestic currency","Annual","Millions","16184.161","22344.3546","26919.8647","39699.1488","50960.261","61715.824","69100.73908","81120","108647.953737","117979.800654","126224.2","132808.825247","140939.534808","142991.10015","136575.890511","134045.742932","139218.014531","145949.057723","145694","149786.429124","157650","204967.862053","257040.346856","293530.694867","313832.515209"
"IMF.STA:MFS_DC(8.0.0)","ROU.ODCORP_L_F22_IBM.XDC.A","OBS_VALUE","Romania","Liabilities, Transferable Deposits, Included In Broad Money","Domestic currency","Annual","Millions","6691.3399","9218.9162","11463.2599","14433.0216","20648.757","33596","57501.14802","67300","55396.336915","54798.687817","55226.3","57543.504447","65528.123995","78691.249271","103068.672456","125308.052632","147363.795584","167421.897232","202813","249382.900606","310672","296775.75789","299131.864981","322425.855375","343923.401909"
"IMF.STA:MFS_DC(8.0.0)","WSM.ODCORP_A_ACO_PS.XDC.A","OBS_VALUE","Samoa","Assets, Claims on Private sector","Domestic currency","Annual","Millions","264.43","292.36","316.09","356.22","438.95","537.75","564.518","618.721","621.332","654.847","700.825","713.906","724.075","793.07","844.254","985.97","1018.335","1069.966","1144.356","1162.981","1173.05267","1158.276","1128.84585","1207.25499","1217.04404"
"IMF.STA:MFS_DC(8.0.0)","PHL.ODCORP_A_ACO_PS.XDC.A","OBS_VALUE","Philippines","Assets, Claims on Private sector","Domestic currency","Annual","Millions","1459452.53","1464569.484723458","1507262","1650899.5","1650717.8","1799443.906295229","1989523.388543139","2244077.646044668","2340646.857831353","2663096.199888176","3093881.070891483","3528921.257982117","4137657.719233386","4962898.646377771","5564245.653667218","6486421.767536029","7550692.863035222","8687433.620663536","9363434.405648893","9341224.82169722","9693917.445010463","10765885.48190194","11746134.81060838","13183723.68673662","14602787.91948226"
"IMF.STA:MFS_DC(8.0.0)","MAC.ODCORP_A_ACO_PS.XDC.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Assets, Claims on Private sector","Domestic currency","Annual","Millions","34943.096","32321.906","31895.688","34768.196","42766.831","48694.765","70106.682","89854.312","99040.593","128526.319","165828.998","198682.467","257511.512","339351.483","389393.165","423033.387","458699.912","506218.544","531969.143","544974.255","570243.976","577765.672","539602.049","515358.082","489320.591"
"IMF.STA:MFS_DC(8.0.0)","BRA.ODCORP_L_F29_IBM.XDC.A","OBS_VALUE","Brazil","Liabilities, Other Deposits, Included In Broad Money","Domestic currency","Annual","Millions","538376.8912094727","571915.6210556588","720648.4964324466","730028.9684075481","861336.2099999782","1024519.842934765","1201026.537606924","1282466.409804256","1570604.570468195","1788023.609285376","2036186.970227366","2401805.638599997","2614772.19597819","2980346.706236905","3255918.897408343","3757708.323390861","4067040.101122076","4475333.124124981","4857386.94172106","5347260.55013102","5832498.666536611","6113440.823914825","6767988.079525086","7645342.335213147","8391886.596985543"
"IMF.STA:MFS_DC(8.0.0)","PHL.ODCORP_L_F29_IBM.XDC.A","OBS_VALUE","Philippines","Liabilities, Other Deposits, Included In Broad Money","Domestic currency","Annual","Millions","1857105.6","1984364.41408106","2062503.7","2291146.1","2441218.7","2982860.734856593","3186481.9204772","3379645.533892946","3604041.774309427","3915577.518927269","4074061.28493547","4343620.220617165","5736122.965650944","6384259.775510517","6809246.150552049","7728056.815917587","8442418.230740474","9098653.605907142","9705843.454979205","10071437.19689952","10694620.88351374","11743883.31922492","12909536.0892835","13965849.62569367","15179282.35195623"
"IMF.STA:MFS_DC(8.0.0)","WSM.ODCORP_L_F22_IBM.XDC.A","OBS_VALUE","Samoa","Liabilities, Transferable Deposits, Included In Broad Money","Domestic currency","Annual","Millions","76.86","77.15","98.09","95.75","129.15","135.31","137.351","136.534","168.626","206.178","189.559","182.293","222.338","290.433","316.896","344.403","409.09","422.587","442.056","433.154","484.60417","540.165","673.17883","773.8703","762.07522"
"IMF.STA:MFS_DC(8.0.0)","AND.ODCORP_L_F22_IBM.EUR.A","OBS_VALUE","Andorra, Principality of","Liabilities, Transferable Deposits, Included In Broad Money","Euro","Annual","Millions","","","","","","","","","","","","","","","","","","","","4454.31810005653","5282.66776998","5703.63411395","4311.93202338","4575.64105116","4889.38735413"
"IMF.STA:MFS_DC(8.0.0)","AND.ODCORP_L_F29_IBM.EUR.A","OBS_VALUE","Andorra, Principality of","Liabilities, Other Deposits, Included In Broad Money","Euro","Annual","Millions","","","","","","","","","","","","","","","","","","","","1208.43317278","875.74835751","1584.91673788","1993.71658381","2100.11149102","2189.49068116"
